video_id,timestamp,x1,y1,x2,y2,action_id,action,action_name,person_id
VRlpH1MbWUw,918,0.003,0.052,0.744,1.0,15,talking_on_phone,接电话,3
VRlpH1MbWUw,919,0.226,0.024,0.956,0.975,15,talking_on_phone,接电话,4
VRlpH1MbWUw,920,0.251,0.02,0.962,0.971,15,talking_on_phone,接电话,4
VRlpH1MbWUw,921,0.251,0.02,0.96,0.976,15,talking_on_phone,接电话,4
VRlpH1MbWUw,922,0.253,0.017,0.964,0.976,15,talking_on_phone,接电话,4
VRlpH1MbWUw,923,0.235,0.019,0.967,0.977,15,talking_on_phone,接电话,4
VRlpH1MbWUw,924,0.241,0.027,0.953,0.976,15,talking_on_phone,接电话,4
VRlpH1MbWUw,925,0.25,0.019,0.955,0.972,15,talking_on_phone,接电话,4
VRlpH1MbWUw,926,0.225,0.022,0.967,0.97,15,talking_on_phone,接电话,4
VRlpH1MbWUw,927,0.234,0.011,0.963,0.977,15,talking_on_phone,接电话,4
VRlpH1MbWUw,928,0.729,0.298,0.968,0.812,15,talking_on_phone,接电话,4
VRlpH1MbWUw,929,0.713,0.317,0.933,0.806,15,talking_on_phone,接电话,4
VRlpH1MbWUw,930,0.707,0.324,0.932,0.822,15,talking_on_phone,接电话,4
VRlpH1MbWUw,931,0.703,0.323,0.936,0.819,15,talking_on_phone,接电话,4
VRlpH1MbWUw,932,0.707,0.318,0.937,0.815,15,talking_on_phone,接电话,4
VRlpH1MbWUw,933,0.713,0.326,0.943,0.816,15,talking_on_phone,接电话,4
VRlpH1MbWUw,934,0.717,0.327,0.937,0.81,15,talking_on_phone,接电话,4
VRlpH1MbWUw,935,0.176,0.051,0.97,0.967,15,talking_on_phone,接电话,4
VRlpH1MbWUw,936,0.159,0.01,0.986,0.964,15,talking_on_phone,接电话,4
VRlpH1MbWUw,937,0.248,0.021,1.0,0.981,15,talking_on_phone,接电话,4
VRlpH1MbWUw,938,0.176,0.011,0.965,0.966,15,talking_on_phone,接电话,4
VRlpH1MbWUw,939,0.098,0.018,0.949,0.963,15,talking_on_phone,接电话,4
VRlpH1MbWUw,1011,0.578,0.303,0.876,0.903,27,drinking_water,喝水/饮用,42
VRlpH1MbWUw,1012,0.577,0.291,0.87,0.901,27,drinking_water,喝水/饮用,42
VRlpH1MbWUw,1013,0.563,0.25,0.868,0.894,27,drinking_water,喝水/饮用,42
VRlpH1MbWUw,1014,0.563,0.188,0.872,0.854,27,drinking_water,喝水/饮用,42
VRlpH1MbWUw,1015,0.606,0.173,0.893,0.842,27,drinking_water,喝水/饮用,42
VRlpH1MbWUw,1016,0.572,0.177,0.898,0.791,27,drinking_water,喝水/饮用,42
VRlpH1MbWUw,1021,0.5,0.121,0.868,0.967,15,talking_on_phone,接电话,43
VRlpH1MbWUw,1022,0.426,0.122,0.737,0.991,15,talking_on_phone,接电话,43
VRlpH1MbWUw,1023,0.414,0.116,0.739,0.977,15,talking_on_phone,接电话,43
VRlpH1MbWUw,1024,0.3,0.128,0.703,0.987,15,talking_on_phone,接电话,43
VRlpH1MbWUw,1026,0.264,0.04,0.815,0.98,15,talking_on_phone,接电话,44
VRlpH1MbWUw,1027,0.576,0.158,0.87,0.982,15,talking_on_phone,接电话,44
VRlpH1MbWUw,1028,0.137,0.121,0.57,1.0,15,talking_on_phone,接电话,44
VRlpH1MbWUw,1031,0.027,0.05,0.798,0.978,15,talking_on_phone,接电话,46
VRlpH1MbWUw,1032,0.019,0.049,0.846,0.988,15,talking_on_phone,接电话,46
VRlpH1MbWUw,1033,0.024,0.044,0.811,0.999,15,talking_on_phone,接电话,46
VRlpH1MbWUw,1034,0.13,0.049,0.827,0.968,15,talking_on_phone,接电话,46
VRlpH1MbWUw,1035,0.118,0.041,0.813,0.991,15,talking_on_phone,接电话,46
VRlpH1MbWUw,1036,0.095,0.054,0.831,0.974,15,talking_on_phone,接电话,46
VRlpH1MbWUw,1044,0.62,0.259,0.96,0.938,27,drinking_water,喝水/饮用,48
VRlpH1MbWUw,1070,0.123,0.027,0.999,0.986,27,drinking_water,喝水/饮用,54
VRlpH1MbWUw,1071,0.117,0.008,0.99,0.984,27,drinking_water,喝水/饮用,54
VRlpH1MbWUw,1072,0.175,0.015,0.993,0.983,27,drinking_water,喝水/饮用,54
VRlpH1MbWUw,1158,0.238,0.058,0.993,0.987,57,using_phone,看手机/发短信,83
VRlpH1MbWUw,1177,0.038,0.033,0.741,0.975,15,talking_on_phone,接电话,89
VRlpH1MbWUw,1178,0.038,0.036,0.745,0.978,15,talking_on_phone,接电话,89
VRlpH1MbWUw,1179,0.027,0.042,0.735,0.977,15,talking_on_phone,接电话,89
VRlpH1MbWUw,1180,0.027,0.041,0.731,0.98,15,talking_on_phone,接电话,89
VRlpH1MbWUw,1181,0.016,0.04,0.752,0.98,57,using_phone,看手机/发短信,89
VRlpH1MbWUw,1387,0.02,0.202,0.529,0.932,15,talking_on_phone,接电话,173
VRlpH1MbWUw,1421,0.024,0.231,0.256,0.848,27,drinking_water,喝水/饮用,205
VRlpH1MbWUw,1421,0.607,0.213,0.959,0.885,27,drinking_water,喝水/饮用,206
VRlpH1MbWUw,1422,0.023,0.236,0.249,0.84,27,drinking_water,喝水/饮用,205
VRlpH1MbWUw,1423,0.022,0.239,0.245,0.826,27,drinking_water,喝水/饮用,205
VRlpH1MbWUw,1424,0.017,0.238,0.243,0.827,27,drinking_water,喝水/饮用,205
VRlpH1MbWUw,1424,0.604,0.217,0.965,0.824,27,drinking_water,喝水/饮用,206
VRlpH1MbWUw,1425,0.604,0.21,0.962,0.829,27,drinking_water,喝水/饮用,206
VRlpH1MbWUw,1426,0.034,0.233,0.308,0.805,27,drinking_water,喝水/饮用,205
VRlpH1MbWUw,1469,0.003,0.047,0.691,0.992,27,drinking_water,喝水/饮用,214
VRlpH1MbWUw,1478,0.03,0.045,0.684,0.971,27,drinking_water,喝水/饮用,218
VRlpH1MbWUw,1479,0.013,0.038,0.763,0.994,27,drinking_water,喝水/饮用,218
VRlpH1MbWUw,1480,0.017,0.052,0.723,0.99,27,drinking_water,喝水/饮用,218
VRlpH1MbWUw,1481,0.001,0.062,0.752,0.991,27,drinking_water,喝水/饮用,218
VRlpH1MbWUw,1482,0.032,0.052,0.723,0.991,27,drinking_water,喝水/饮用,218
VRlpH1MbWUw,1483,0.016,0.06,0.689,0.991,27,drinking_water,喝水/饮用,218
VRlpH1MbWUw,1484,0.216,0.025,0.963,0.931,27,drinking_water,喝水/饮用,219
VRlpH1MbWUw,1485,0.114,0.046,1.0,0.999,27,drinking_water,喝水/饮用,219
VRlpH1MbWUw,1486,0.149,0.042,1.0,0.99,27,drinking_water,喝水/饮用,219
VRlpH1MbWUw,1487,0.178,0.039,0.99,0.984,27,drinking_water,喝水/饮用,219
VRlpH1MbWUw,1493,0.036,0.059,0.829,0.98,57,using_phone,看手机/发短信,223
VRlpH1MbWUw,1497,0.602,0.339,0.951,0.913,27,drinking_water,喝水/饮用,224
VRlpH1MbWUw,1500,0.592,0.356,0.936,0.91,27,drinking_water,喝水/饮用,224
VRlpH1MbWUw,1554,0.502,0.327,0.868,0.994,27,drinking_water,喝水/饮用,233
VRlpH1MbWUw,1571,0.003,0.023,0.854,0.988,57,using_phone,看手机/发短信,239
VRlpH1MbWUw,1572,0.401,0.141,0.712,0.74,57,using_phone,看手机/发短信,239
VRlpH1MbWUw,1573,0.404,0.144,0.734,0.761,57,using_phone,看手机/发短信,239
VRlpH1MbWUw,1578,0.032,0.03,0.774,0.974,57,using_phone,看手机/发短信,244
VRlpH1MbWUw,1579,0.036,0.034,0.782,0.979,57,using_phone,看手机/发短信,244
VRlpH1MbWUw,1580,0.011,0.013,0.803,0.989,57,using_phone,看手机/发短信,244
VRlpH1MbWUw,1588,0.51,0.394,0.609,0.588,27,drinking_water,喝水/饮用,248
VRlpH1MbWUw,1612,0.068,0.006,0.902,0.984,27,drinking_water,喝水/饮用,249
VRlpH1MbWUw,1613,0.092,0.007,0.895,0.999,27,drinking_water,喝水/饮用,249
VRlpH1MbWUw,1614,0.107,0.012,0.878,0.984,27,drinking_water,喝水/饮用,249
VRlpH1MbWUw,1615,0.061,0.0,0.907,0.982,27,drinking_water,喝水/饮用,249
VRlpH1MbWUw,1616,0.053,0.011,0.888,0.98,27,drinking_water,喝水/饮用,249
VRlpH1MbWUw,1617,0.068,0.0,0.902,0.978,27,drinking_water,喝水/饮用,249
VRlpH1MbWUw,1618,0.053,0.006,0.901,0.981,27,drinking_water,喝水/饮用,249
VRlpH1MbWUw,1621,0.025,0.038,0.751,0.976,27,drinking_water,喝水/饮用,250
VRlpH1MbWUw,1622,0.021,0.035,0.623,0.96,27,drinking_water,喝水/饮用,250
Vmef_8MY46w,1090,0.632,0.58,0.689,0.862,27,drinking_water,喝水/饮用,129
Vmef_8MY46w,1206,0.002,0.151,0.559,0.931,27,drinking_water,喝水/饮用,190
Vmef_8MY46w,1207,0.0,0.15,0.565,0.922,27,drinking_water,喝水/饮用,190
Vmef_8MY46w,1210,0.005,0.203,0.665,0.933,27,drinking_water,喝水/饮用,192
Vmef_8MY46w,1211,0.014,0.165,0.641,0.919,27,drinking_water,喝水/饮用,192
Vmef_8MY46w,1218,0.0,0.153,0.543,0.93,27,drinking_water,喝水/饮用,194
Vmef_8MY46w,1219,0.0,0.159,0.586,0.921,27,drinking_water,喝水/饮用,194
Vmef_8MY46w,1238,0.035,0.202,0.587,0.911,27,drinking_water,喝水/饮用,199
Vmef_8MY46w,1279,0.52,0.087,1.0,0.927,27,drinking_water,喝水/饮用,221
Vmef_8MY46w,1280,0.071,0.055,1.0,0.917,27,drinking_water,喝水/饮用,221
Vmef_8MY46w,1286,0.0,0.081,0.459,0.919,27,drinking_water,喝水/饮用,226
VsYPP2I0aUQ,1184,0.661,0.23,0.816,0.929,27,drinking_water,喝水/饮用,103
VsYPP2I0aUQ,1185,0.667,0.229,0.811,0.926,27,drinking_water,喝水/饮用,103
VsYPP2I0aUQ,1302,0.317,0.055,0.637,0.98,27,drinking_water,喝水/饮用,129
VsYPP2I0aUQ,1329,0.384,0.106,0.776,0.992,27,drinking_water,喝水/饮用,135
VsYPP2I0aUQ,1330,0.365,0.116,0.764,0.991,27,drinking_water,喝水/饮用,135
VsYPP2I0aUQ,1331,0.367,0.108,0.766,1.0,27,drinking_water,喝水/饮用,135
VsYPP2I0aUQ,1376,0.394,0.082,0.77,1.0,27,drinking_water,喝水/饮用,140
VsYPP2I0aUQ,1384,0.471,0.1,0.797,0.99,27,drinking_water,喝水/饮用,140
VsYPP2I0aUQ,1385,0.45,0.093,0.795,0.982,27,drinking_water,喝水/饮用,140
VsYPP2I0aUQ,1395,0.569,0.117,0.881,0.989,27,drinking_water,喝水/饮用,143
VsYPP2I0aUQ,1449,0.539,0.105,0.996,0.969,27,drinking_water,喝水/饮用,151
VsYPP2I0aUQ,1545,0.577,0.195,0.964,0.828,27,drinking_water,喝水/饮用,166
VsYPP2I0aUQ,1561,0.668,0.382,0.971,0.99,27,drinking_water,喝水/饮用,167
VsYPP2I0aUQ,1562,0.674,0.381,0.974,0.991,27,drinking_water,喝水/饮用,167
WVde9pyaHg4,1214,0.022,0.009,0.753,0.959,15,talking_on_phone,接电话,77
WVde9pyaHg4,1215,0.02,0.0,0.752,0.961,15,talking_on_phone,接电话,77
WVde9pyaHg4,1216,0.048,0.0,0.755,0.974,15,talking_on_phone,接电话,77
WVde9pyaHg4,1217,0.013,0.005,0.767,0.926,15,talking_on_phone,接电话,77
WVde9pyaHg4,1218,0.029,0.008,0.717,0.913,15,talking_on_phone,接电话,77
WVde9pyaHg4,1219,0.023,0.001,0.741,0.939,15,talking_on_phone,接电话,77
WVde9pyaHg4,1220,0.014,0.003,0.738,0.939,15,talking_on_phone,接电话,77
WVde9pyaHg4,1221,0.014,0.0,0.736,0.949,15,talking_on_phone,接电话,77
WVde9pyaHg4,1222,0.018,0.023,0.72,0.944,15,talking_on_phone,接电话,77
WVde9pyaHg4,1223,0.006,0.023,0.726,0.947,15,talking_on_phone,接电话,77
WVde9pyaHg4,1224,0.018,0.018,0.748,0.95,15,talking_on_phone,接电话,77
WVde9pyaHg4,1225,0.017,0.011,0.727,0.939,15,talking_on_phone,接电话,77
WVde9pyaHg4,1226,0.005,0.012,0.719,0.943,15,talking_on_phone,接电话,77
WVde9pyaHg4,1227,0.017,0.012,0.712,0.947,15,talking_on_phone,接电话,77
WVde9pyaHg4,1255,0.358,0.143,0.941,1.0,27,drinking_water,喝水/饮用,83
WVde9pyaHg4,1256,0.392,0.123,0.953,1.0,27,drinking_water,喝水/饮用,83
WVde9pyaHg4,1257,0.34,0.118,0.952,0.996,27,drinking_water,喝水/饮用,83
WVde9pyaHg4,1258,0.34,0.134,0.951,0.998,27,drinking_water,喝水/饮用,84
WVde9pyaHg4,1259,0.317,0.13,0.957,0.999,27,drinking_water,喝水/饮用,85
WVde9pyaHg4,1260,0.319,0.143,0.971,0.993,27,drinking_water,喝水/饮用,85
WVde9pyaHg4,1261,0.317,0.137,0.958,0.994,27,drinking_water,喝水/饮用,85
WVde9pyaHg4,1262,0.363,0.134,0.94,0.992,27,drinking_water,喝水/饮用,85
WVde9pyaHg4,1263,0.362,0.168,0.939,1.0,27,drinking_water,喝水/饮用,85
WVde9pyaHg4,1264,0.339,0.165,0.972,0.992,27,drinking_water,喝水/饮用,85
WVde9pyaHg4,1605,0.002,0.0,0.568,1.0,27,drinking_water,喝水/饮用,164
WVde9pyaHg4,1606,0.004,0.008,0.876,0.994,27,drinking_water,喝水/饮用,164
WVde9pyaHg4,1607,0.012,0.0,0.881,0.986,27,drinking_water,喝水/饮用,164
WVde9pyaHg4,1609,0.079,0.035,0.809,1.0,27,drinking_water,喝水/饮用,165
WVde9pyaHg4,1610,0.034,0.018,0.768,1.0,27,drinking_water,喝水/饮用,165
WVde9pyaHg4,1611,0.038,0.007,0.855,0.981,27,drinking_water,喝水/饮用,165
WVde9pyaHg4,1612,0.054,0.0,0.952,1.0,27,drinking_water,喝水/饮用,165
WVde9pyaHg4,1613,0.003,0.004,0.978,0.994,27,drinking_water,喝水/饮用,165
WVde9pyaHg4,1617,0.003,0.002,0.994,0.996,27,drinking_water,喝水/饮用,167
WVde9pyaHg4,1765,0.0,0.128,0.238,1.0,27,drinking_water,喝水/饮用,209
WVde9pyaHg4,1766,0.003,0.144,0.311,0.998,27,drinking_water,喝水/饮用,209
WVde9pyaHg4,1767,0.005,0.183,0.295,0.996,27,drinking_water,喝水/饮用,209
WVde9pyaHg4,1797,0.0,0.0,0.818,0.998,27,drinking_water,喝水/饮用,213
WVde9pyaHg4,1798,0.029,0.0,0.602,1.0,27,drinking_water,喝水/饮用,213
X5wWhZ2r9kc,1233,0.06,0.2,0.587,0.876,15,talking_on_phone,接电话,141
X5wWhZ2r9kc,1234,0.052,0.192,0.597,0.881,15,talking_on_phone,接电话,141
X5wWhZ2r9kc,1235,0.054,0.175,0.576,0.884,15,talking_on_phone,接电话,141
X5wWhZ2r9kc,1236,0.046,0.171,0.588,0.884,15,talking_on_phone,接电话,141
X5wWhZ2r9kc,1237,0.036,0.165,0.588,0.876,15,talking_on_phone,接电话,141
X5wWhZ2r9kc,1238,0.032,0.162,0.583,0.881,15,talking_on_phone,接电话,141
X5wWhZ2r9kc,1239,0.028,0.148,0.586,0.884,15,talking_on_phone,接电话,141
X5wWhZ2r9kc,1240,0.021,0.147,0.585,0.883,15,talking_on_phone,接电话,141
X5wWhZ2r9kc,1241,0.028,0.142,0.58,0.882,15,talking_on_phone,接电话,141
X5wWhZ2r9kc,1242,0.479,0.128,0.999,0.871,15,talking_on_phone,接电话,141
X5wWhZ2r9kc,1243,0.005,0.1,0.585,0.885,15,talking_on_phone,接电话,141
X5wWhZ2r9kc,1526,0.343,0.119,0.995,0.87,15,talking_on_phone,接电话,240
X5wWhZ2r9kc,1527,0.316,0.123,1.0,0.873,15,talking_on_phone,接电话,240
X5wWhZ2r9kc,1528,0.212,0.112,1.0,0.878,15,talking_on_phone,接电话,240
X5wWhZ2r9kc,1529,0.236,0.116,1.0,0.876,15,talking_on_phone,接电话,240
X5wWhZ2r9kc,1530,0.28,0.104,1.0,0.867,15,talking_on_phone,接电话,240
X5wWhZ2r9kc,1531,0.156,0.193,0.719,0.872,15,talking_on_phone,接电话,240
X5wWhZ2r9kc,1532,0.16,0.211,0.721,0.871,15,talking_on_phone,接电话,240
X5wWhZ2r9kc,1533,0.17,0.197,0.769,0.873,15,talking_on_phone,接电话,240
X5wWhZ2r9kc,1536,0.255,0.099,1.0,0.877,15,talking_on_phone,接电话,241
X5wWhZ2r9kc,1537,0.031,0.092,0.783,0.852,15,talking_on_phone,接电话,242
X5wWhZ2r9kc,1538,0.021,0.091,0.703,0.858,15,talking_on_phone,接电话,242
X5wWhZ2r9kc,1539,0.032,0.118,0.675,0.872,15,talking_on_phone,接电话,242
X5wWhZ2r9kc,1540,0.067,0.102,0.832,0.861,15,talking_on_phone,接电话,242
X5wWhZ2r9kc,1541,0.098,0.119,0.851,0.87,15,talking_on_phone,接电话,242
X5wWhZ2r9kc,1542,0.046,0.1,0.831,0.858,15,talking_on_phone,接电话,242
X5wWhZ2r9kc,1543,0.227,0.445,0.467,0.856,15,talking_on_phone,接电话,242
X5wWhZ2r9kc,1543,0.494,0.205,0.984,0.866,15,talking_on_phone,接电话,243
X5wWhZ2r9kc,1544,0.245,0.44,0.459,0.865,15,talking_on_phone,接电话,242
X5wWhZ2r9kc,1544,0.506,0.194,0.983,0.871,15,talking_on_phone,接电话,243
X5wWhZ2r9kc,1545,0.235,0.433,0.46,0.858,15,talking_on_phone,接电话,242
X5wWhZ2r9kc,1545,0.483,0.186,0.978,0.866,15,talking_on_phone,接电话,243
X5wWhZ2r9kc,1546,0.275,0.431,0.497,0.868,15,talking_on_phone,接电话,242
X5wWhZ2r9kc,1546,0.505,0.196,0.983,0.879,15,talking_on_phone,接电话,243
X5wWhZ2r9kc,1547,0.222,0.415,0.446,0.864,15,talking_on_phone,接电话,242
X5wWhZ2r9kc,1547,0.514,0.189,0.985,0.868,15,talking_on_phone,接电话,243
X5wWhZ2r9kc,1548,0.041,0.102,0.737,0.859,15,talking_on_phone,接电话,242
X5wWhZ2r9kc,1549,0.142,0.103,0.88,0.868,15,talking_on_phone,接电话,242
X5wWhZ2r9kc,1550,0.102,0.117,0.836,0.866,15,talking_on_phone,接电话,242
X5wWhZ2r9kc,1551,0.103,0.112,0.851,0.858,15,talking_on_phone,接电话,242
X5wWhZ2r9kc,1552,0.295,0.11,1.0,0.852,15,talking_on_phone,接电话,244
X5wWhZ2r9kc,1553,0.244,0.101,1.0,0.863,15,talking_on_phone,接电话,244
X5wWhZ2r9kc,1554,0.033,0.117,0.761,0.853,15,talking_on_phone,接电话,246
X5wWhZ2r9kc,1555,0.04,0.112,0.783,0.848,15,talking_on_phone,接电话,246
X5wWhZ2r9kc,1556,0.049,0.116,0.845,0.867,15,talking_on_phone,接电话,246
X5wWhZ2r9kc,1557,0.046,0.109,0.859,0.872,15,talking_on_phone,接电话,246
X5wWhZ2r9kc,1558,0.115,0.097,0.8,0.87,15,talking_on_phone,接电话,246
X5wWhZ2r9kc,1559,0.289,0.104,1.0,0.856,15,talking_on_phone,接电话,247
X5wWhZ2r9kc,1560,0.243,0.133,0.997,0.875,15,talking_on_phone,接电话,247
X5wWhZ2r9kc,1561,0.24,0.116,0.998,0.878,15,talking_on_phone,接电话,247
X5wWhZ2r9kc,1562,0.224,0.114,1.0,0.866,15,talking_on_phone,接电话,247
X5wWhZ2r9kc,1563,0.085,0.101,0.823,0.859,15,talking_on_phone,接电话,248
X5wWhZ2r9kc,1564,0.103,0.118,0.884,0.87,15,talking_on_phone,接电话,248
X5wWhZ2r9kc,1565,0.188,0.117,1.0,0.866,15,talking_on_phone,接电话,249
X5wWhZ2r9kc,1566,0.184,0.101,1.0,0.874,15,talking_on_phone,接电话,249
X5wWhZ2r9kc,1711,0.135,0.125,0.792,0.853,27,drinking_water,喝水/饮用,311
XF87VL5T0aA,979,0.75,0.395,0.989,0.814,27,drinking_water,喝水/饮用,11
XF87VL5T0aA,988,0.134,0.522,0.266,0.831,27,drinking_water,喝水/饮用,37
XF87VL5T0aA,996,0.005,0.475,0.059,0.643,27,drinking_water,喝水/饮用,44
XF87VL5T0aA,1011,0.435,0.169,1.0,0.846,27,drinking_water,喝水/饮用,41
XF87VL5T0aA,1012,0.596,0.164,1.0,0.844,27,drinking_water,喝水/饮用,41
XF87VL5T0aA,1013,0.024,0.174,0.552,0.838,27,drinking_water,喝水/饮用,41
XF87VL5T0aA,1022,0.007,0.22,0.45,0.836,27,drinking_water,喝水/饮用,53
XF87VL5T0aA,1023,0.051,0.46,0.171,0.613,27,drinking_water,喝水/饮用,55
XF87VL5T0aA,1023,0.226,0.441,0.393,0.66,27,drinking_water,喝水/饮用,56
XF87VL5T0aA,1024,0.048,0.459,0.171,0.607,27,drinking_water,喝水/饮用,55
XF87VL5T0aA,1025,0.045,0.459,0.152,0.615,27,drinking_water,喝水/饮用,55
XF87VL5T0aA,1033,0.226,0.451,0.379,0.667,27,drinking_water,喝水/饮用,69
XF87VL5T0aA,1034,0.225,0.44,0.381,0.664,27,drinking_water,喝水/饮用,69
XF87VL5T0aA,1035,0.212,0.437,0.387,0.658,27,drinking_water,喝水/饮用,69
XF87VL5T0aA,1035,0.683,0.302,0.998,0.829,27,drinking_water,喝水/饮用,73
XF87VL5T0aA,1036,0.224,0.45,0.381,0.662,27,drinking_water,喝水/饮用,69
XF87VL5T0aA,1036,0.681,0.284,0.998,0.83,27,drinking_water,喝水/饮用,73
XF87VL5T0aA,1037,0.686,0.285,1.0,0.827,27,drinking_water,喝水/饮用,73
XF87VL5T0aA,1492,0.707,0.374,0.762,0.616,15,talking_on_phone,接电话,484
XV_FF3WC7kA,976,0.741,0.189,0.782,0.499,57,using_phone,看手机/发短信,65
XV_FF3WC7kA,1233,0.084,0.232,0.158,0.614,57,using_phone,看手机/发短信,244
XV_FF3WC7kA,1237,0.205,0.222,0.453,0.862,57,using_phone,看手机/发短信,245
XV_FF3WC7kA,1254,0.469,0.128,0.94,0.889,15,talking_on_phone,接电话,252
XV_FF3WC7kA,1255,0.52,0.14,0.967,0.906,15,talking_on_phone,接电话,252
XV_FF3WC7kA,1256,0.507,0.173,0.982,0.915,15,talking_on_phone,接电话,252
XV_FF3WC7kA,1257,0.417,0.177,0.888,0.904,15,talking_on_phone,接电话,252
XV_FF3WC7kA,1265,0.437,0.171,0.927,0.877,15,talking_on_phone,接电话,257
XV_FF3WC7kA,1273,0.41,0.219,0.896,0.902,15,talking_on_phone,接电话,260
XV_FF3WC7kA,1274,0.462,0.249,0.872,0.897,57,using_phone,看手机/发短信,260
XV_FF3WC7kA,1289,0.459,0.206,0.872,0.9,57,using_phone,看手机/发短信,270
XV_FF3WC7kA,1291,0.366,0.174,0.745,0.889,15,talking_on_phone,接电话,270
XV_FF3WC7kA,1292,0.346,0.159,0.814,0.892,15,talking_on_phone,接电话,270
XV_FF3WC7kA,1293,0.474,0.137,0.944,0.89,15,talking_on_phone,接电话,270
XV_FF3WC7kA,1294,0.446,0.18,0.874,0.913,15,talking_on_phone,接电话,270
XV_FF3WC7kA,1295,0.413,0.237,0.802,0.906,15,talking_on_phone,接电话,270
XV_FF3WC7kA,1405,0.215,0.155,0.735,0.883,27,drinking_water,喝水/饮用,320
XV_FF3WC7kA,1406,0.211,0.154,0.732,0.873,27,drinking_water,喝水/饮用,320
XV_FF3WC7kA,1608,0.093,0.134,0.429,0.863,57,using_phone,看手机/发短信,429
XV_FF3WC7kA,1768,0.426,0.414,0.502,0.718,57,using_phone,看手机/发短信,558
XV_FF3WC7kA,1769,0.416,0.413,0.496,0.715,57,using_phone,看手机/发短信,558
XV_FF3WC7kA,1770,0.386,0.406,0.489,0.707,57,using_phone,看手机/发短信,558
XglAvHaEtHY,1688,0.617,0.183,0.848,0.708,27,drinking_water,喝水/饮用,678
XglAvHaEtHY,1689,0.477,0.239,0.73,0.798,27,drinking_water,喝水/饮用,678
XglAvHaEtHY,1693,0.278,0.29,0.496,0.719,27,drinking_water,喝水/饮用,677
XglAvHaEtHY,1694,0.319,0.272,0.535,0.752,27,drinking_water,喝水/饮用,677
XglAvHaEtHY,1695,0.303,0.274,0.5,0.734,27,drinking_water,喝水/饮用,677
Ytga8ciKWJc,972,0.572,0.561,0.828,0.936,27,drinking_water,喝水/饮用,41
Ytga8ciKWJc,973,0.563,0.504,0.822,0.921,27,drinking_water,喝水/饮用,46
Ytga8ciKWJc,974,0.584,0.572,0.825,0.943,27,drinking_water,喝水/饮用,49
Ytga8ciKWJc,975,0.588,0.589,0.821,0.948,27,drinking_water,喝水/饮用,49
Ytga8ciKWJc,976,0.273,0.646,0.52,0.908,27,drinking_water,喝水/饮用,50
Ytga8ciKWJc,977,0.269,0.641,0.495,0.911,27,drinking_water,喝水/饮用,50
Ytga8ciKWJc,978,0.269,0.645,0.456,0.908,27,drinking_water,喝水/饮用,50
Ytga8ciKWJc,979,0.276,0.639,0.529,0.907,27,drinking_water,喝水/饮用,50
Ytga8ciKWJc,980,0.276,0.648,0.518,0.91,27,drinking_water,喝水/饮用,50
Ytga8ciKWJc,1575,0.165,0.057,0.596,0.926,57,using_phone,看手机/发短信,333
Ytga8ciKWJc,1576,0.169,0.095,0.464,0.917,57,using_phone,看手机/发短信,333
Ytga8ciKWJc,1577,0.15,0.083,0.479,0.938,57,using_phone,看手机/发短信,333
Ytga8ciKWJc,1578,0.099,0.078,0.503,0.94,15,talking_on_phone,接电话,333
Ytga8ciKWJc,1579,0.402,0.067,1.0,0.955,15,talking_on_phone,接电话,333
_-Z6wFjXtGQ,1171,0.674,0.217,0.984,0.991,27,drinking_water,喝水/饮用,109
_-Z6wFjXtGQ,1174,0.633,0.215,0.945,0.993,27,drinking_water,喝水/饮用,109
_-Z6wFjXtGQ,1176,0.692,0.247,0.979,0.981,27,drinking_water,喝水/饮用,109
_-Z6wFjXtGQ,1177,0.544,0.265,0.991,0.999,27,drinking_water,喝水/饮用,109
_-Z6wFjXtGQ,1178,0.506,0.249,0.93,1.0,27,drinking_water,喝水/饮用,109
_-Z6wFjXtGQ,1179,0.073,0.015,0.591,0.996,27,drinking_water,喝水/饮用,108
_-Z6wFjXtGQ,1184,0.13,0.0,0.567,1.0,27,drinking_water,喝水/饮用,108
_-Z6wFjXtGQ,1185,0.133,0.0,0.561,0.999,27,drinking_water,喝水/饮用,108
_-Z6wFjXtGQ,1186,0.141,0.024,0.515,0.995,27,drinking_water,喝水/饮用,108
_-Z6wFjXtGQ,1187,0.135,0.003,0.511,1.0,27,drinking_water,喝水/饮用,108
_-Z6wFjXtGQ,1187,0.546,0.199,0.928,0.961,27,drinking_water,喝水/饮用,109
_-Z6wFjXtGQ,1188,0.123,0.0,0.499,1.0,27,drinking_water,喝水/饮用,108
_-Z6wFjXtGQ,1188,0.308,0.222,0.5,0.989,27,drinking_water,喝水/饮用,114
_-Z6wFjXtGQ,1189,0.12,0.011,0.489,1.0,27,drinking_water,喝水/饮用,108
_-Z6wFjXtGQ,1190,0.076,0.0,0.481,1.0,27,drinking_water,喝水/饮用,108
_-Z6wFjXtGQ,1190,0.272,0.246,0.438,0.989,27,drinking_water,喝水/饮用,115
_-Z6wFjXtGQ,1191,0.515,0.245,0.87,0.984,27,drinking_water,喝水/饮用,109
_-Z6wFjXtGQ,1192,0.357,0.009,0.75,0.996,27,drinking_water,喝水/饮用,108
_-Z6wFjXtGQ,1195,0.017,0.147,0.329,0.984,27,drinking_water,喝水/饮用,116
_-Z6wFjXtGQ,1197,0.027,0.163,0.312,0.988,27,drinking_water,喝水/饮用,116
